frame.time_delta,frame.time_relative,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,tcp.time_delta,tcp.len,tcp.ack,tcp.connection.fin,tcp.connection.rst,tcp.connection.sack,tcp.connection.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.urg,tcp.hdr_len,tcp.payload,tcp.pdu.size,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.val,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.topic,mqtt.topic_len,mqtt.ver,mqtt.willmsg_len,ip.proto,ip.ttl
"0.000045000","0.182356000","70","10.16.120.72","10.16.120.44","1883","57162","0x00000018","0.000066000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x00002c68",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000496000","0.182852000","69","10.16.120.44","10.16.120.72","57114","1883","0x00000018","0.000541000","3","1",,,,,"1","0","1","0","0","0","32","31:34:36","32","229","0x000038f5","slowiteslowites146","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000013000","0.182865000","66","10.16.120.72","10.16.120.44","1883","57114","0x00000010","0.000013000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x0000a032",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000008000","0.182873000","66","10.16.120.44","10.16.120.72","57162","1883","0x00000010","0.000517000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x00004c70",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000052000","0.182925000","70","10.16.120.72","10.16.120.44","1883","57114","0x00000018","0.000060000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x00008024",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000378000","0.183303000","66","10.16.120.44","10.16.120.72","57114","1883","0x00000010","0.000378000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x0000a02b",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000735000","0.184038000","95","10.16.120.44","10.16.120.72","57134","1883","0x00000018","0.057156000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x0000823b",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000015000","0.184053000","66","10.16.120.72","10.16.120.44","1883","57134","0x00000010","0.000015000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x0000b4f1",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000315000","0.184368000","95","10.16.120.44","10.16.120.72","57126","1883","0x00000018","0.057538000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x00000625",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000016000","0.184384000","66","10.16.120.72","10.16.120.44","1883","57126","0x00000010","0.000016000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x000038db",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000004000","0.184388000","69","10.16.120.44","10.16.120.72","57134","1883","0x00000018","0.000335000","3","1",,,,,"1","0","1","0","0","0","32","31:35:37","32","229","0x00004caf","slowiteslowites157","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000006000","0.184394000","66","10.16.120.72","10.16.120.44","1883","57134","0x00000010","0.000006000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x0000b4ee",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000059000","0.184453000","70","10.16.120.72","10.16.120.44","1883","57134","0x00000018","0.000059000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x000094e0",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000161000","0.184614000","95","10.16.120.44","10.16.120.72","57138","1883","0x00000018","0.057707000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x0000ab6d",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000017000","0.184631000","66","10.16.120.72","10.16.120.44","1883","57138","0x00000010","0.000017000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x0000de23",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000004000","0.184635000","95","10.16.120.44","10.16.120.72","57132","1883","0x00000018","0.057766000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x0000101a",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000008000","0.184643000","66","10.16.120.72","10.16.120.44","1883","57132","0x00000010","0.000008000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x000042cf",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000004000","0.184647000","69","10.16.120.44","10.16.120.72","57126","1883","0x00000018","0.000263000","3","1",,,,,"1","0","1","0","0","0","32","31:35:35","32","229","0x0000d298","slowiteslowites155","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000005000","0.184652000","66","10.16.120.72","10.16.120.44","1883","57126","0x00000010","0.000005000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x000038d7",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000067000","0.184719000","70","10.16.120.72","10.16.120.44","1883","57126","0x00000018","0.000067000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x000018c9",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000100000","0.184819000","66","10.16.120.44","10.16.120.72","57134","1883","0x00000010","0.000366000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x0000b4e8",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000202000","0.185021000","69","10.16.120.44","10.16.120.72","57138","1883","0x00000018","0.000390000","3","1",,,,,"1","0","1","0","0","0","32","31:35:38","32","229","0x000074e0","slowiteslowites158","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000008000","0.185029000","66","10.16.120.72","10.16.120.44","1883","57138","0x00000010","0.000008000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x0000de1f",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000008000","0.185037000","69","10.16.120.44","10.16.120.72","57132","1883","0x00000018","0.000394000","3","1",,,,,"1","0","1","0","0","0","32","31:35:36","32","229","0x0000db8b","slowiteslowites156","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000006000","0.185043000","66","10.16.120.72","10.16.120.44","1883","57132","0x00000010","0.000006000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x000042cb",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000004000","0.185047000","66","10.16.120.44","10.16.120.72","57126","1883","0x00000010","0.000328000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x000038d0",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000047000","0.185094000","70","10.16.120.72","10.16.120.44","1883","57138","0x00000018","0.000065000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x0000be11",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000037000","0.185131000","70","10.16.120.72","10.16.120.44","1883","57132","0x00000018","0.000088000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x000022bd",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000138000","0.185269000","95","10.16.120.44","10.16.120.72","57128","1883","0x00000018","0.058414000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x000097b0",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000017000","0.185286000","66","10.16.120.72","10.16.120.44","1883","57128","0x00000010","0.000017000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x0000ca65",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000004000","0.185290000","95","10.16.120.44","10.16.120.72","57136","1883","0x00000018","0.058395000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x00001365",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000008000","0.185298000","66","10.16.120.72","10.16.120.44","1883","57136","0x00000010","0.000008000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x0000461a",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000003000","0.185301000","66","10.16.120.44","10.16.120.72","57138","1883","0x00000010","0.000207000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x0000de19",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000146000","0.185447000","66","10.16.120.44","10.16.120.72","57132","1883","0x00000010","0.000316000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x000042c5",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000009000","0.185456000","69","10.16.120.44","10.16.120.72","57128","1883","0x00000018","0.000170000","3","1",,,,,"1","0","1","0","0","0","32","31:34:37","32","229","0x00006224","slowiteslowites147","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000008000","0.185464000","66","10.16.120.72","10.16.120.44","1883","57128","0x00000010","0.000008000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x0000ca62",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000007000","0.185471000","69","10.16.120.44","10.16.120.72","57136","1883","0x00000018","0.000173000","3","1",,,,,"1","0","1","0","0","0","32","31:36:31","32","229","0x0000e3d6","slowiteslowites161","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000007000","0.185478000","66","10.16.120.72","10.16.120.44","1883","57136","0x00000010","0.000007000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x00004617",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000047000","0.185525000","70","10.16.120.72","10.16.120.44","1883","57128","0x00000018","0.000061000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x0000aa53",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000037000","0.185562000","70","10.16.120.72","10.16.120.44","1883","57136","0x00000018","0.000084000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x00002608",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000280000","0.185842000","66","10.16.120.44","10.16.120.72","57128","1883","0x00000010","0.000317000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x0000ca5b",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000009000","0.185851000","66","10.16.120.44","10.16.120.72","57136","1883","0x00000010","0.000289000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x00004610",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000235000","0.186086000","95","10.16.120.44","10.16.120.72","57124","1883","0x00000018","0.067667000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x0000c05a",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000016000","0.186102000","66","10.16.120.72","10.16.120.44","1883","57124","0x00000010","0.000016000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x0000f306",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000004000","0.186106000","95","10.16.120.44","10.16.120.72","57140","1883","0x00000018","0.057732000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x0000f739",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000008000","0.186114000","66","10.16.120.72","10.16.120.44","1883","57140","0x00000010","0.000008000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x000029f0",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000003000","0.186117000","95","10.16.120.44","10.16.120.72","57142","1883","0x00000018","0.057290000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x0000c2b9",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000008000","0.186125000","66","10.16.120.72","10.16.120.44","1883","57142","0x00000010","0.000008000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x0000f56f",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000168000","0.186293000","95","10.16.120.44","10.16.120.72","57144","1883","0x00000018","0.057437000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x0000de9a",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000016000","0.186309000","66","10.16.120.72","10.16.120.44","1883","57144","0x00000010","0.000016000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x00001151",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000068000","0.186377000","69","10.16.120.44","10.16.120.72","57124","1883","0x00000018","0.000275000","3","1",,,,,"1","0","1","0","0","0","32","31:34:34","32","229","0x00008dc5","slowiteslowites144","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000011000","0.186388000","66","10.16.120.72","10.16.120.44","1883","57124","0x00000010","0.000011000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x0000f303",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000008000","0.186396000","95","10.16.120.44","10.16.120.72","57148","1883","0x00000018","0.057526000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x000002b4",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000008000","0.186404000","66","10.16.120.72","10.16.120.44","1883","57148","0x00000010","0.000008000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x0000356a",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000003000","0.186407000","69","10.16.120.44","10.16.120.72","57140","1883","0x00000018","0.000293000","3","1",,,,,"1","0","1","0","0","0","32","31:36:32","32","229","0x0000c6ac","slowiteslowites162","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000006000","0.186413000","66","10.16.120.72","10.16.120.44","1883","57140","0x00000010","0.000006000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x000029ed",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000004000","0.186417000","69","10.16.120.44","10.16.120.72","57142","1883","0x00000018","0.000292000","3","1",,,,,"1","0","1","0","0","0","32","31:35:31","32","229","0x0000932d","slowiteslowites151","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000005000","0.186422000","66","10.16.120.72","10.16.120.44","1883","57142","0x00000010","0.000005000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x0000f56c",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000049000","0.186471000","70","10.16.120.72","10.16.120.44","1883","57124","0x00000018","0.000083000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x0000d2f5",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000047000","0.186518000","70","10.16.120.72","10.16.120.44","1883","57140","0x00000018","0.000105000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x000009de",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000033000","0.186551000","70","10.16.120.72","10.16.120.44","1883","57142","0x00000018","0.000129000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x0000d55d",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000189000","0.186740000","69","10.16.120.44","10.16.120.72","57144","1883","0x00000018","0.000431000","3","1",,,,,"1","0","1","0","0","0","32","31:35:34","32","229","0x0000ac0e","slowiteslowites154","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000011000","0.186751000","66","10.16.120.72","10.16.120.44","1883","57144","0x00000010","0.000011000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x0000114d",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000009000","0.186760000","69","10.16.120.44","10.16.120.72","57148","1883","0x00000018","0.000356000","3","1",,,,,"1","0","1","0","0","0","32","31:36:33","32","229","0x0000d126","slowiteslowites163","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000006000","0.186766000","66","10.16.120.72","10.16.120.44","1883","57148","0x00000010","0.000006000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x00003566",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000004000","0.186770000","66","10.16.120.44","10.16.120.72","57124","1883","0x00000010","0.000299000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x0000f2fd",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000007000","0.186777000","66","10.16.120.44","10.16.120.72","57140","1883","0x00000010","0.000259000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x000029e6",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000005000","0.186782000","66","10.16.120.44","10.16.120.72","57142","1883","0x00000010","0.000231000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x0000f565",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000006000","0.186788000","95","10.16.120.44","10.16.120.72","57150","1883","0x00000018","0.057023000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x0000883d",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000009000","0.186797000","66","10.16.120.72","10.16.120.44","1883","57150","0x00000010","0.000009000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x0000baf3",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000054000","0.186851000","70","10.16.120.72","10.16.120.44","1883","57144","0x00000018","0.000100000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x0000f13e",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000040000","0.186891000","70","10.16.120.72","10.16.120.44","1883","57148","0x00000018","0.000125000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x00001558",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000179000","0.187070000","69","10.16.120.44","10.16.120.72","57150","1883","0x00000018","0.000273000","3","1",,,,,"1","0","1","0","0","0","32","31:34:39","32","229","0x000050b1","slowiteslowites149","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000011000","0.187081000","66","10.16.120.72","10.16.120.44","1883","57150","0x00000010","0.000011000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x0000baef",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000008000","0.187089000","95","10.16.120.44","10.16.120.72","57152","1883","0x00000018","0.057302000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x00009676",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000009000","0.187098000","66","10.16.120.72","10.16.120.44","1883","57152","0x00000010","0.000009000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x0000c92c",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000003000","0.187101000","66","10.16.120.44","10.16.120.72","57144","1883","0x00000010","0.000250000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x00001146",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000007000","0.187108000","66","10.16.120.44","10.16.120.72","57148","1883","0x00000010","0.000217000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x0000355f",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000048000","0.187156000","70","10.16.120.72","10.16.120.44","1883","57150","0x00000018","0.000075000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x00009ae1",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000145000","0.187301000","95","10.16.120.44","10.16.120.72","57156","1883","0x00000018","0.057500000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x00007016",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000016000","0.187317000","66","10.16.120.72","10.16.120.44","1883","57156","0x00000010","0.000016000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x0000a2cc",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000004000","0.187321000","69","10.16.120.44","10.16.120.72","57152","1883","0x00000018","0.000223000","3","1",,,,,"1","0","1","0","0","0","32","31:34:38","32","229","0x00005feb","slowiteslowites148","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000005000","0.187326000","66","10.16.120.72","10.16.120.44","1883","57152","0x00000010","0.000005000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x0000c929",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000005000","0.187331000","95","10.16.120.44","10.16.120.72","57160","1883","0x00000018","0.056552000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x00003722",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000007000","0.187338000","66","10.16.120.72","10.16.120.44","1883","57160","0x00000010","0.000007000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x000069d9",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000003000","0.187341000","66","10.16.120.44","10.16.120.72","57150","1883","0x00000010","0.000185000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x0000bae9",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000060000","0.187401000","70","10.16.120.72","10.16.120.44","1883","57152","0x00000018","0.000075000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x0000a91b",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000167000","0.187568000","95","10.16.120.44","10.16.120.72","57166","1883","0x00000018","0.056363000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x00003564",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000016000","0.187584000","66","10.16.120.72","10.16.120.44","1883","57166","0x00000010","0.000016000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x0000681b",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000004000","0.187588000","69","10.16.120.44","10.16.120.72","57156","1883","0x00000018","0.000271000","3","1",,,,,"1","0","1","0","0","0","32","31:36:34","32","229","0x00003d89","slowiteslowites164","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000006000","0.187594000","66","10.16.120.72","10.16.120.44","1883","57156","0x00000010","0.000006000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x0000a2c8",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000004000","0.187598000","69","10.16.120.44","10.16.120.72","57160","1883","0x00000018","0.000260000","3","1",,,,,"1","0","1","0","0","0","32","31:34:33","32","229","0x00000598","slowiteslowites143","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000005000","0.187603000","66","10.16.120.72","10.16.120.44","1883","57160","0x00000010","0.000005000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x000069d5",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000004000","0.187607000","66","10.16.120.44","10.16.120.72","57152","1883","0x00000010","0.000206000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x0000c923",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000007000","0.187614000","95","10.16.120.44","10.16.120.72","57172","1883","0x00000018","0.052972000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x0000fa9c",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000007000","0.187621000","66","10.16.120.72","10.16.120.44","1883","57172","0x00000010","0.000007000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x00002d57",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000058000","0.187679000","70","10.16.120.72","10.16.120.44","1883","57156","0x00000018","0.000085000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x000082ba",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000034000","0.187713000","70","10.16.120.72","10.16.120.44","1883","57160","0x00000018","0.000110000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x000049c7",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000095000","0.187808000","69","10.16.120.44","10.16.120.72","57166","1883","0x00000018","0.000224000","3","1",,,,,"1","0","1","0","0","0","32","31:35:33","32","229","0x000003d9","slowiteslowites153","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000011000","0.187819000","66","10.16.120.72","10.16.120.44","1883","57166","0x00000010","0.000011000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x00006818",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000008000","0.187827000","69","10.16.120.44","10.16.120.72","57172","1883","0x00000018","0.000206000","3","1",,,,,"1","0","1","0","0","0","32","31:36:30","32","229","0x0000cc13","slowiteslowites160","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
