frame.time_delta,frame.time_relative,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,tcp.time_delta,tcp.len,tcp.ack,tcp.connection.fin,tcp.connection.rst,tcp.connection.sack,tcp.connection.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.urg,tcp.hdr_len,tcp.payload,tcp.pdu.size,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.val,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.topic,mqtt.topic_len,mqtt.ver,mqtt.willmsg_len,ip.proto,ip.ttl
"0.000013000","169.246569000","72","10.5.150.109","10.5.150.157","1883","44853","0x00000018","0.000220000","4","669",,,,,"1","0","1","0","0","0","32","40:02:00:e2","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000011000","169.246580000","72","10.5.150.109","10.5.150.156","1883","37361","0x00000018","0.000208000","4","726",,,,,"1","0","1","0","0","0","32","40:02:00:e3","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000008000","169.246588000","72","10.5.150.109","10.5.150.157","1883","34445","0x00000018","0.000190000","4","669",,,,,"1","0","1","0","0","0","32","40:02:00:e5","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"1.002789000","170.249377000","83","10.5.150.153","10.5.150.109","40787","1883","0x00000018","5.003119000","15","9",,,,,"1","0","1","0","0","0","32","30:0d:00:08:48:75:6d:69:64:69:74:79:31:31:37","15","512","0x00004146",,,,,,,,,,,"0","0x00000030",,"13","117","3","0","0","Humidity","8",,,"6","64"
"0.000471000","170.249848000","84","10.5.150.154","10.5.150.109","38551","1883","0x00000018","5.003566000","16","9",,,,,"1","0","1","0","0","0","32","30:0e:00:09:42:61:72:6f:6d:65:74:65:72:39:35:37","16","512","0x00004148",,,,,,,,,,,"0","0x00000030",,"14","957","3","0","0","Barometer","9",,,"6","64"
"0.000148000","170.249996000","84","10.5.150.154","10.5.150.109","41731","1883","0x00000018","5.003707000","16","9",,,,,"1","0","1","0","0","0","32","30:0e:00:09:42:61:72:6f:6d:65:74:65:72:39:33:34","16","512","0x00004148",,,,,,,,,,,"0","0x00000030",,"14","934","3","0","0","Barometer","9",,,"6","64"
"0.000097000","170.250093000","85","10.5.150.151","10.5.150.109","43295","1883","0x00000018","5.003798000","17","9",,,,,"1","0","1","0","0","0","32","30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:33","17","512","0x00004146",,,,,,,,,,,"0","0x00000030",,"15","23","3","0","0","Temperature","11",,,"6","64"
"0.000124000","170.250217000","84","10.5.150.155","10.5.150.109","37547","1883","0x00000018","5.003913000","16","9",,,,,"1","0","1","0","0","0","32","30:0e:00:08:53:6f:6c:61:72:52:61:64:31:39:38:32","16","512","0x00004149",,,,,,,,,,,"0","0x00000030",,"14","1982","3","0","0","SolarRad","8",,,"6","64"
"0.000232000","170.250449000","84","10.5.150.155","10.5.150.109","41133","1883","0x00000018","5.004138000","16","9",,,,,"1","0","1","0","0","0","32","30:0e:00:08:53:6f:6c:61:72:52:61:64:31:36:38:37","16","512","0x00004149",,,,,,,,,,,"0","0x00000030",,"14","1687","3","0","0","SolarRad","8",,,"6","64"
"0.000139000","170.250588000","82","10.5.150.153","10.5.150.109","37013","1883","0x00000018","5.004269000","14","9",,,,,"1","0","1","0","0","0","32","30:0c:00:08:48:75:6d:69:64:69:74:79:37:36","14","512","0x00004145",,,,,,,,,,,"0","0x00000030",,"12","76","3","0","0","Humidity","8",,,"6","64"
"0.000117000","170.250705000","85","10.5.150.151","10.5.150.109","46547","1883","0x00000018","5.004338000","17","9",,,,,"1","0","1","0","0","0","32","30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:30","17","512","0x00004146",,,,,,,,,,,"0","0x00000030",,"15","20","3","0","0","Temperature","11",,,"6","64"
"1.996206000","172.246911000","79","10.5.150.157","10.5.150.109","44853","1883","0x00000018","3.000342000","11","237",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:00:e6:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000037000","172.246948000","80","10.5.150.156","10.5.150.109","37361","1883","0x00000018","3.000368000","12","237",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:00:e7:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000012000","172.246960000","80","10.5.150.156","10.5.150.109","44939","1883","0x00000018","3.000404000","12","237",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:00:e8:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000022000","172.246982000","80","10.5.150.152","10.5.150.109","35397","1883","0x00000018","3.000593000","12","9",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:33:39:36","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","396","3","0","0","CoGas","5",,,"6","64"
"0.000018000","172.247000000","79","10.5.150.157","10.5.150.109","34445","1883","0x00000018","3.000412000","11","237",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:00:e9:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000019000","172.247019000","80","10.5.150.152","10.5.150.109","37239","1883","0x00000018","3.000612000","12","9",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:34:31:34","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","414","3","0","0","CoGas","5",,,"6","64"
"0.000295000","172.247314000","72","10.5.150.109","10.5.150.156","1883","44939","0x00000018","0.000354000","4","738",,,,,"1","0","1","0","0","0","32","40:02:00:e8","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000032000","172.247346000","72","10.5.150.109","10.5.150.157","1883","44853","0x00000018","0.000435000","4","680",,,,,"1","0","1","0","0","0","32","40:02:00:e6","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000026000","172.247372000","72","10.5.150.109","10.5.150.156","1883","37361","0x00000018","0.000424000","4","738",,,,,"1","0","1","0","0","0","32","40:02:00:e7","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000018000","172.247390000","72","10.5.150.109","10.5.150.157","1883","34445","0x00000018","0.000390000","4","680",,,,,"1","0","1","0","0","0","32","40:02:00:e9","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"2.999645000","175.247035000","82","10.5.150.153","10.5.150.109","40787","1883","0x00000018","4.997658000","14","9",,,,,"1","0","1","0","0","0","32","30:0c:00:08:48:75:6d:69:64:69:74:79:33:37","14","512","0x00004145",,,,,,,,,,,"0","0x00000030",,"12","37","3","0","0","Humidity","8",,,"6","64"
"0.000028000","175.247063000","79","10.5.150.157","10.5.150.109","44853","1883","0x00000018","2.999717000","11","241",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:00:ea:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000006000","175.247069000","84","10.5.150.154","10.5.150.109","38551","1883","0x00000018","4.997221000","16","9",,,,,"1","0","1","0","0","0","32","30:0e:00:09:42:61:72:6f:6d:65:74:65:72:38:35:35","16","512","0x00004148",,,,,,,,,,,"0","0x00000030",,"14","855","3","0","0","Barometer","9",,,"6","64"
"0.000007000","175.247076000","80","10.5.150.152","10.5.150.109","37239","1883","0x00000018","3.000057000","12","9",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:33:36:37","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","367","3","0","0","CoGas","5",,,"6","64"
"0.000007000","175.247083000","83","10.5.150.153","10.5.150.109","37013","1883","0x00000018","4.996495000","15","9",,,,,"1","0","1","0","0","0","32","30:0d:00:08:48:75:6d:69:64:69:74:79:2d:33:38","15","512","0x00004146",,,,,,,,,,,"0","0x00000030",,"13","-38","3","0","0","Humidity","8",,,"6","64"
"0.000006000","175.247089000","84","10.5.150.154","10.5.150.109","41731","1883","0x00000018","4.997093000","16","9",,,,,"1","0","1","0","0","0","32","30:0e:00:09:42:61:72:6f:6d:65:74:65:72:38:36:32","16","512","0x00004148",,,,,,,,,,,"0","0x00000030",,"14","862","3","0","0","Barometer","9",,,"6","64"
"0.000006000","175.247095000","85","10.5.150.151","10.5.150.109","43295","1883","0x00000018","4.997002000","17","9",,,,,"1","0","1","0","0","0","32","30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:30","17","512","0x00004146",,,,,,,,,,,"0","0x00000030",,"15","20","3","0","0","Temperature","11",,,"6","64"
"0.000011000","175.247106000","84","10.5.150.155","10.5.150.109","37547","1883","0x00000018","4.996889000","16","9",,,,,"1","0","1","0","0","0","32","30:0e:00:08:53:6f:6c:61:72:52:61:64:31:37:35:32","16","512","0x00004149",,,,,,,,,,,"0","0x00000030",,"14","1752","3","0","0","SolarRad","8",,,"6","64"
"0.000007000","175.247113000","80","10.5.150.156","10.5.150.109","37361","1883","0x00000018","2.999741000","12","241",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:00:eb:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000005000","175.247118000","79","10.5.150.157","10.5.150.109","34445","1883","0x00000018","2.999728000","11","241",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:00:ed:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000005000","175.247123000","85","10.5.150.151","10.5.150.109","46547","1883","0x00000018","4.996418000","17","9",,,,,"1","0","1","0","0","0","32","30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:34","17","512","0x00004146",,,,,,,,,,,"0","0x00000030",,"15","24","3","0","0","Temperature","11",,,"6","64"
"0.000010000","175.247133000","80","10.5.150.152","10.5.150.109","35397","1883","0x00000018","3.000151000","12","9",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:34:33:39","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","439","3","0","0","CoGas","5",,,"6","64"
"0.000006000","175.247139000","84","10.5.150.155","10.5.150.109","41133","1883","0x00000018","4.996690000","16","9",,,,,"1","0","1","0","0","0","32","30:0e:00:08:53:6f:6c:61:72:52:61:64:31:36:39:36","16","512","0x00004149",,,,,,,,,,,"0","0x00000030",,"14","1696","3","0","0","SolarRad","8",,,"6","64"
"0.000008000","175.247147000","80","10.5.150.156","10.5.150.109","44939","1883","0x00000018","2.999833000","12","241",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:00:ec:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000187000","175.247334000","72","10.5.150.109","10.5.150.156","1883","44939","0x00000018","0.000187000","4","750",,,,,"1","0","1","0","0","0","32","40:02:00:ec","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000012000","175.247346000","72","10.5.150.109","10.5.150.157","1883","44853","0x00000018","0.000283000","4","691",,,,,"1","0","1","0","0","0","32","40:02:00:ea","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000022000","175.247368000","72","10.5.150.109","10.5.150.156","1883","37361","0x00000018","0.000255000","4","750",,,,,"1","0","1","0","0","0","32","40:02:00:eb","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000008000","175.247376000","72","10.5.150.109","10.5.150.157","1883","34445","0x00000018","0.000258000","4","691",,,,,"1","0","1","0","0","0","32","40:02:00:ed","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"2.999106000","178.246482000","79","10.5.150.157","10.5.150.109","44853","1883","0x00000018","2.999136000","11","245",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:00:ee:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000022000","178.246504000","80","10.5.150.156","10.5.150.109","37361","1883","0x00000018","2.999136000","12","245",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:00:ef:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000006000","178.246510000","80","10.5.150.156","10.5.150.109","44939","1883","0x00000018","2.999176000","12","245",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:00:f0:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000012000","178.246522000","80","10.5.150.152","10.5.150.109","35397","1883","0x00000018","2.999389000","12","9",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:34:33:38","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","438","3","0","0","CoGas","5",,,"6","64"
"0.000009000","178.246531000","79","10.5.150.157","10.5.150.109","34445","1883","0x00000018","2.999155000","11","245",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:00:f1:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000009000","178.246540000","80","10.5.150.152","10.5.150.109","37239","1883","0x00000018","2.999464000","12","9",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:33:33:38","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","338","3","0","0","CoGas","5",,,"6","64"
"0.000175000","178.246715000","72","10.5.150.109","10.5.150.156","1883","44939","0x00000018","0.000205000","4","762",,,,,"1","0","1","0","0","0","32","40:02:00:f0","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000016000","178.246731000","72","10.5.150.109","10.5.150.157","1883","44853","0x00000018","0.000249000","4","702",,,,,"1","0","1","0","0","0","32","40:02:00:ee","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000011000","178.246742000","72","10.5.150.109","10.5.150.156","1883","37361","0x00000018","0.000238000","4","762",,,,,"1","0","1","0","0","0","32","40:02:00:ef","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000009000","178.246751000","72","10.5.150.109","10.5.150.157","1883","34445","0x00000018","0.000220000","4","702",,,,,"1","0","1","0","0","0","32","40:02:00:f1","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"2.000587000","180.247338000","85","10.5.150.153","10.5.150.109","40787","1883","0x00000018","5.000303000","17","9",,,,,"1","0","1","0","0","0","32","c0:00:30:0d:00:08:48:75:6d:69:64:69:74:79:31:31:30","2","512","0x00004148",,,,,,,,,,,"0","0x000000c0",,"0","110","12","0","0","Humidity","8",,,"6","64"
"0.000030000","180.247368000","70","10.5.150.157","10.5.150.109","44853","1883","0x00000018","2.000637000","2","249",,,,,"1","0","1","0","0","0","32","c0:00","2","512","0x0000413d",,,,,,,,,,,,"0x000000c0",,"0",,"12",,,,,,,"6","64"
"0.000007000","180.247375000","86","10.5.150.154","10.5.150.109","38551","1883","0x00000018","5.000306000","18","9",,,,,"1","0","1","0","0","0","32","c0:00:30:0e:00:09:42:61:72:6f:6d:65:74:65:72:38:32:36","2","512","0x0000414a",,,,,,,,,,,"0","0x000000c0",,"0","826","12","0","0","Barometer","9",,,"6","64"
"0.000007000","180.247382000","70","10.5.150.152","10.5.150.109","37239","1883","0x00000018","2.000842000","2","9",,,,,"1","0","1","0","0","0","32","c0:00","2","512","0x00004138",,,,,,,,,,,,"0x000000c0",,"0",,"12",,,,,,,"6","64"
"0.000008000","180.247390000","85","10.5.150.153","10.5.150.109","37013","1883","0x00000018","5.000307000","17","9",,,,,"1","0","1","0","0","0","32","c0:00:30:0d:00:08:48:75:6d:69:64:69:74:79:2d:34:35","2","512","0x00004148",,,,,,,,,,,"0","0x000000c0",,"0","-45","12","0","0","Humidity","8",,,"6","64"
"0.000008000","180.247398000","86","10.5.150.154","10.5.150.109","41731","1883","0x00000018","5.000309000","18","9",,,,,"1","0","1","0","0","0","32","c0:00:30:0e:00:09:42:61:72:6f:6d:65:74:65:72:38:32:38","2","512","0x0000414a",,,,,,,,,,,"0","0x000000c0",,"0","828","12","0","0","Barometer","9",,,"6","64"
"0.000007000","180.247405000","87","10.5.150.151","10.5.150.109","43295","1883","0x00000018","5.000310000","19","9",,,,,"1","0","1","0","0","0","32","c0:00:30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:33","2","512","0x00004148",,,,,,,,,,,"0","0x000000c0",,"0","23","12","0","0","Temperature","11",,,"6","64"
"0.000013000","180.247418000","86","10.5.150.155","10.5.150.109","37547","1883","0x00000018","5.000312000","18","9",,,,,"1","0","1","0","0","0","32","c0:00:30:0e:00:08:53:6f:6c:61:72:52:61:64:31:35:30:39","2","512","0x0000414b",,,,,,,,,,,"0","0x000000c0",,"0","1509","12","0","0","SolarRad","8",,,"6","64"
"0.000026000","180.247444000","70","10.5.150.156","10.5.150.109","37361","1883","0x00000018","2.000702000","2","249",,,,,"1","0","1","0","0","0","32","c0:00","2","512","0x0000413c",,,,,,,,,,,,"0x000000c0",,"0",,"12",,,,,,,"6","64"
"0.000007000","180.247451000","70","10.5.150.157","10.5.150.109","34445","1883","0x00000018","2.000700000","2","249",,,,,"1","0","1","0","0","0","32","c0:00","2","512","0x0000413d",,,,,,,,,,,,"0x000000c0",,"0",,"12",,,,,,,"6","64"
"0.000005000","180.247456000","87","10.5.150.151","10.5.150.109","46547","1883","0x00000018","5.000333000","19","9",,,,,"1","0","1","0","0","0","32","c0:00:30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:30","2","512","0x00004148",,,,,,,,,,,"0","0x000000c0",,"0","20","12","0","0","Temperature","11",,,"6","64"
"0.000016000","180.247472000","70","10.5.150.152","10.5.150.109","35397","1883","0x00000018","2.000950000","2","9",,,,,"1","0","1","0","0","0","32","c0:00","2","512","0x00004138",,,,,,,,,,,,"0x000000c0",,"0",,"12",,,,,,,"6","64"
"0.000008000","180.247480000","86","10.5.150.155","10.5.150.109","41133","1883","0x00000018","5.000341000","18","9",,,,,"1","0","1","0","0","0","32","c0:00:30:0e:00:08:53:6f:6c:61:72:52:61:64:31:35:36:35","2","512","0x0000414b",,,,,,,,,,,"0","0x000000c0",,"0","1565","12","0","0","SolarRad","8",,,"6","64"
"0.000011000","180.247491000","70","10.5.150.156","10.5.150.109","44939","1883","0x00000018","2.000776000","2","249",,,,,"1","0","1","0","0","0","32","c0:00","2","512","0x0000413c",,,,,,,,,,,,"0x000000c0",,"0",,"12",,,,,,,"6","64"
"0.000120000","180.247611000","70","10.5.150.109","10.5.150.151","1883","43295","0x00000018","0.000206000","2","673",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x00004137",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000012000","180.247623000","70","10.5.150.109","10.5.150.152","1883","37239","0x00000018","0.000241000","2","764",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x00004138",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000006000","180.247629000","70","10.5.150.109","10.5.150.153","1883","40787","0x00000018","0.000291000","2","574",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x00004139",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000007000","180.247636000","70","10.5.150.109","10.5.150.154","1883","41731","0x00000018","0.000238000","2","636",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x0000413a",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000005000","180.247641000","70","10.5.150.109","10.5.150.155","1883","37547","0x00000018","0.000223000","2","636",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x0000413b",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000007000","180.247648000","70","10.5.150.109","10.5.150.156","1883","44939","0x00000018","0.000157000","2","764",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x0000413c",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000006000","180.247654000","70","10.5.150.109","10.5.150.157","1883","44853","0x00000018","0.000286000","2","704",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x0000413d",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000006000","180.247660000","70","10.5.150.109","10.5.150.151","1883","46547","0x00000018","0.000204000","2","673",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x00004137",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000006000","180.247666000","70","10.5.150.109","10.5.150.152","1883","35397","0x00000018","0.000194000","2","764",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x00004138",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000006000","180.247672000","70","10.5.150.109","10.5.150.153","1883","37013","0x00000018","0.000282000","2","585",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x00004139",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000006000","180.247678000","70","10.5.150.109","10.5.150.154","1883","38551","0x00000018","0.000303000","2","636",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x0000413a",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000006000","180.247684000","70","10.5.150.109","10.5.150.155","1883","41133","0x00000018","0.000204000","2","636",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x0000413b",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000006000","180.247690000","70","10.5.150.109","10.5.150.156","1883","37361","0x00000018","0.000246000","2","764",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x0000413c",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000006000","180.247696000","70","10.5.150.109","10.5.150.157","1883","34445","0x00000018","0.000245000","2","704",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x0000413d",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.998550000","181.246246000","79","10.5.150.157","10.5.150.109","44853","1883","0x00000018","0.998592000","11","251",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:00:f2:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000030000","181.246276000","80","10.5.150.156","10.5.150.109","37361","1883","0x00000018","0.998586000","12","251",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:00:f3:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000009000","181.246285000","80","10.5.150.156","10.5.150.109","44939","1883","0x00000018","0.998637000","12","251",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:00:f4:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000013000","181.246298000","80","10.5.150.152","10.5.150.109","35397","1883","0x00000018","0.998632000","12","11",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:34:31:31","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","411","3","0","0","CoGas","5",,,"6","64"
"0.000008000","181.246306000","79","10.5.150.157","10.5.150.109","34445","1883","0x00000018","0.998610000","11","251",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:00:f5:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000011000","181.246317000","80","10.5.150.152","10.5.150.109","37239","1883","0x00000018","0.998694000","12","11",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:31:31:31","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","111","3","0","0","CoGas","5",,,"6","64"
"0.000195000","181.246512000","72","10.5.150.109","10.5.150.156","1883","44939","0x00000018","0.000227000","4","776",,,,,"1","0","1","0","0","0","32","40:02:00:f4","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000024000","181.246536000","72","10.5.150.109","10.5.150.157","1883","44853","0x00000018","0.000290000","4","715",,,,,"1","0","1","0","0","0","32","40:02:00:f2","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000015000","181.246551000","72","10.5.150.109","10.5.150.156","1883","37361","0x00000018","0.000275000","4","776",,,,,"1","0","1","0","0","0","32","40:02:00:f3","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000010000","181.246561000","72","10.5.150.109","10.5.150.157","1883","34445","0x00000018","0.000255000","4","715",,,,,"1","0","1","0","0","0","32","40:02:00:f5","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"3.000276000","184.246837000","79","10.5.150.157","10.5.150.109","44853","1883","0x00000018","3.000301000","11","255",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:00:f6:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000020000","184.246857000","80","10.5.150.156","10.5.150.109","37361","1883","0x00000018","3.000306000","12","255",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:00:f7:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000007000","184.246864000","80","10.5.150.156","10.5.150.109","44939","1883","0x00000018","3.000352000","12","255",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:00:f8:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000009000","184.246873000","80","10.5.150.152","10.5.150.109","35397","1883","0x00000018","3.000575000","12","11",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:33:35:35","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","355","3","0","0","CoGas","5",,,"6","64"
"0.000010000","184.246883000","79","10.5.150.157","10.5.150.109","34445","1883","0x00000018","3.000322000","11","255",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:00:f9:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
